,map_id,time_event,description,victim_name,victim_x,victim_y,victim_rank,killer_name,killer_x,killer_y,killer_rank
30,ERANGEL,455,M416,redmanblackjiji,618808.1,294346.2,40,kiss-viper,618633.9,300846.7,23.0
31,ERANGEL,161,UMP9,sdtafsda,733727.5,436234.5,71,AGI_jiage,733658.9,436269.3,69.0
32,ERANGEL,124,Punch,tongnijuhua63485,0.0,0.0,98,PhantomBoS,121764.0,281602.7,78.0
33,ERANGEL,93,P92,BaoZouA,420910.8,327472.6,93,Agileeeeeeeeeeee,421359.6,327368.6,87.0
34,ERANGEL,1376,M416,488350,604272.9,468341.8,10,X1aoYao_,604201.6,468424.6,5.0
35,ERANGEL,364,M16A4,Gaolengrui,447505.6,509217.9,48,PJBNB,464638.8,516228.1,43.0
36,ERANGEL,90,Punch,FallenCaesar,492790.9,436676.3,94,ZhangAchi-2wms,492689.2,436587.1,55.0
37,ERANGEL,102,Tommy Gun,budqueen,623924.6,378779.5,89,fuckXmeXman,625788.4,379425.8,77.0
38,ERANGEL,131,Hit by Car,gudan520,0.0,0.0,98,Akasip,122341.9,280204.5,20.0
39,ERANGEL,975,RedZone,Akasip,358802.2,318946.8,20,,,,
40,ERANGEL,220,SKS,Mashage,199527.1,280711.8,61,EggSB,176161.5,304313.1,36.0
41,ERANGEL,324,Grenade,fiy_1998,684538.7,464925.2,50,JB_yy,686411.1,462671.1,45.0
42,ERANGEL,249,SCAR-L,ZJJHCYB,564493.3,384136.1,59,WEsonKK,565066.6,385366.2,25.0
43,ERANGEL,188,M16A4,liao1021,422875.1,324406.6,66,wweqszw,420969.8,324563.2,34.0
44,ERANGEL,120,S12K,JmerXXoo,564513.9,384378.3,83,ZJJHCYB,565374.9,384843.7,59.0
45,ERANGEL,299,UMP9,ZhangAchi-2wms,487181.3,451512.3,55,488350,487253.3,451709.1,10.0
46,ERANGEL,546,M416,Slow-One,144968.8,288535.5,37,Akasip,140251.3,286392.5,20.0
47,ERANGEL,411,Kar98k,PJBNB,447673.9,524146.0,43,YunFei688,504744.2,508562.1,12.0
48,ERANGEL,299,M16A4,qilonzhu1978,368297.3,361152.3,56,CNooo-99,368090.2,361098.8,44.0
49,ERANGEL,132,S12K,DAWEI1945,423052.8,324600.7,76,TrtopWsy,423373.4,324764.2,74.0
50,ERANGEL,191,S12K,LYX998LBB,568981.5,381826.0,65,ZJJHCYB,568305.4,382723.5,59.0
51,ERANGEL,324,Micro UZI,Im-exhasuted,444332.2,291874.2,51,25-goolban,443687.2,295992.2,1.0
52,ERANGEL,457,M416,SBSSBB,445909.8,629232.9,39,gesu007,443634.8,627549.2,24.0
53,ERANGEL,171,AKM,soulsway1986,394462.9,349023.2,68,laozhang6b,391694.8,350083.8,19.0
54,ERANGEL,153,AKM,duanyouliuhao,363516.1,403568.6,73,xmsQQ_51828891,365279.7,401924.8,16.0
55,ERANGEL,95,S12K,dgpower_,423759.6,326438.2,92,TrtopWsy,423712.4,326912.3,74.0
56,ERANGEL,1476,M416,RangNO1,633750.3,363550.9,9,protect--me,641321.0,362385.0,7.0
57,ERANGEL,819,M416,WEsonKK,543829.6,459730.8,25,YunFei688,557048.3,460798.0,12.0
58,ERANGEL,68,P92,Zsz1982,731884.1,436060.9,98,sanbanchijidui,731810.4,436158.3,49.0
59,ERANGEL,304,AKM,yjh398306396,398863.4,352062.5,54,laozhang6b,397621.8,352734.0,19.0
60,ERANGEL,104,M16A4,Agileeeeeeeeeeee,420400.9,327290.9,87,wweqszw,420141.3,326953.9,34.0
61,ERANGEL,161,S1897,Abdss,398259.4,354018.5,70,yjh398306396,397961.6,354036.9,54.0
62,ERANGEL,1743,UMP9,mbenz00,640076.7,408378.9,2,25-goolban,636465.9,398511.2,1.0
63,ERANGEL,133,Micro UZI,PuXiao-,199764.2,289381.8,75,Mashage,199471.4,289306.6,61.0
64,ERANGEL,1015,M416,laozhang6b,495512.0,282864.0,19,protect--me,589317.5,290117.8,7.0
65,ERANGEL,121,R1895,FORREDFOX,199773.0,289328.3,82,PuXiao-,200233.6,289045.2,75.0
66,ERANGEL,700,SCAR-L,landongwqnmlgb,571086.8,347817.9,30,protect--me,570196.7,350178.3,7.0
67,ERANGEL,777,M416,dituochijiwan,522821.9,379462.4,28,protect--me,575603.4,339810.3,7.0
68,ERANGEL,96,Mini 14,Hero-Honey,620727.4,372457.6,91,ftghjftyjkyjk,621945.6,374353.2,60.0
69,ERANGEL,236,M16A4,ftghjftyjkyjk,625185.9,378388.8,60,protect--me,634635.4,367672.4,7.0
70,ERANGEL,1146,Falling,allvy132121,677616.4,497408.1,15,,,,
71,ERANGEL,120,Micro UZI,SUPERMENG3,449872.8,299262.1,84,25-goolban,443596.4,295985.8,1.0
72,ERANGEL,438,M416,LanpyLaiLe666,135090.3,301940.1,41,Akasip,136168.3,302836.5,20.0
73,ERANGEL,848,M416,gesu007,518066.9,575667.8,24,488350,525333.3,482564.6,10.0
74,ERANGEL,176,SCAR-L,Chen_WANG6,688898.7,460457.8,67,fiy_1998,689281.6,460725.5,50.0
75,ERANGEL,88,P1911,LuoDIChee,422865.8,324301.9,96,DAWEI1945,420787.6,324444.8,76.0
76,ERANGEL,556,Kar98k,wsmnis456,666721.6,308944.6,35,WGqun-67O8O585O,693232.1,354031.7,26.0
77,ERANGEL,610,M416,Qiumeimei77,594193.4,297581.0,33,kiss-viper,613130.9,298842.2,23.0
78,ERANGEL,299,M416,Seaman-Jm,620483.6,304888.4,57,kiss-viper,628914.4,306351.4,23.0
79,ERANGEL,167,Kar98k,AGI_jiage,734485.3,436115.9,69,sanbanchijidui,734208.7,435971.4,49.0
80,ERANGEL,83,SCAR-L,Wzm-Qhq,565929.6,381755.1,97,WEsonKK,565707.1,381075.9,25.0
81,ERANGEL,408,Mini 14,CNooo-99,387727.6,362907.2,44,laozhang6b,385247.2,366620.6,19.0
82,ERANGEL,213,M16A4,jiwang011,698756.5,352053.1,64,WGqun-67O8O585O,706254.1,340803.8,26.0
83,ERANGEL,100,P1911,HuYa90894_FengZi,419874.9,326701.9,90,DAWEI1945,419871.0,324741.3,76.0
84,ERANGEL,1180,AWM,YunFei688,601508.8,443430.8,12,zhuying,583016.9,479703.6,11.0
85,ERANGEL,388,UMP9,JDQS-HULUGE,473663.2,447731.2,47,488350,484530.3,451457.1,10.0
86,ERANGEL,1724,UMP9,small_16o,641339.0,411559.7,3,25-goolban,636451.3,398517.3,1.0
87,ERANGEL,816,UMP9,WGqun-67O8O585O,563351.8,247307.2,26,25-goolban,536210.9,313107.9,1.0
88,ERANGEL,363,M416,sanbanchijidui,688560.4,462021.5,49,X1aoYao_,687312.4,462289.8,5.0
89,ERANGEL,1072,M416,5osc,448103.1,387050.5,17,xmsQQ_51828891,440563.6,386009.2,16.0
90,ERANGEL,1043,M416,Cym0123,518034.8,499787.4,18,488350,522180.6,484428.8,10.0
91,ERANGEL,1540,UMP9,protect--me,634116.2,363334.2,7,25-goolban,615916.2,386401.0,1.0
92,ERANGEL,107,P92,Zn-9999999,564958.3,383869.9,86,JmerXXoo,565037.4,383804.2,83.0
93,ERANGEL,1143,UMP9,xmsQQ_51828891,469222.9,380054.7,16,25-goolban,536124.2,312753.8,1.0
94,ERANGEL,893,M416,kiss-viper,586271.7,291210.6,23,protect--me,567112.7,311245.3,7.0
95,ERANGEL,117,M16A4,qqq601505043,705576.9,327199.0,85,WGqun-67O8O585O,708178.6,339139.7,26.0
96,ERANGEL,1582,Grenade,ADK6666,625514.9,415726.9,6,X1aoYao_,626976.3,417059.1,5.0
0,ERANGEL,118,S686,XiaoJue,432441.9,637302.9,81,DJH1314666,432461.6,637274.6,34.0
1,ERANGEL,95,M416,ReaploGo,687416.3,462172.1,89,yipixiaohongma,685578.4,462042.1,66.0
2,ERANGEL,112,SCAR-L,NOKIA-Tao,684945.6,461197.2,82,ThankSJester,685203.6,462058.9,70.0
3,ERANGEL,159,SKS,ThankSJester,687800.6,460169.9,70,paopao0321,688788.9,459956.6,68.0
4,ERANGEL,1554,AKM,OHJZZ,473942.1,410356.9,9,sadasddd,477123.8,412061.9,3.0
5,ERANGEL,416,UMP9,Maverick_H,77067.87,491756.2,47,STAMK,76427.55,489082.3,36.0
6,ERANGEL,107,AKM,Syndra_,450590.5,621259.8,85,fycchijil,450545.9,621286.6,69.0
7,ERANGEL,427,M416,kuang88,533204.6,500982.7,43,abei_,556180.9,507529.2,17.0
8,ERANGEL,406,M16A4,volerm,382317.8,478052.5,52,maqiu1,382024.8,477993.9,33.0
9,ERANGEL,358,AKM,kt20171224,433976.0,444387.1,56,XsamsaraC,434676.9,445229.8,40.0
10,ERANGEL,1666,Grenade,Alleria1314,512630.9,410896.3,5,sadasddd,510400.3,411458.4,3.0
11,ERANGEL,110,UMP9,Eagleeeeee,370445.8,413474.8,83,thosangrim,370104.5,413650.8,38.0
12,ERANGEL,957,Kar98k,AussaDongz,481753.5,361574.4,25,DDDDDDDDDDevil,474566.3,373287.3,14.0
13,ERANGEL,434,Micro UZI,P_R_China_XiZi,365882.5,405942.8,42,CQ-xiaolanchong,365472.6,406540.2,24.0
14,ERANGEL,684,M416,maqiu1,435322.6,487416.5,33,Alleria1314,440184.4,489013.4,5.0
15,ERANGEL,105,AKM,LightNFS,450573.2,621470.4,86,fycchijil,450486.3,621849.5,69.0
16,ERANGEL,1800,Groza,China7411,507355.5,397839.4,2,WE_ddt,511184.9,399926.4,1.0
17,ERANGEL,165,M416,paopao0321,688800.3,459947.6,68,yipixiaohongma,687998.7,459829.1,66.0
18,ERANGEL,1219,M416,LovEasonC,433851.9,413197.9,18,DDDDDDDDDDevil,436333.8,411364.8,14.0
19,ERANGEL,798,Bluezone,chaoyuewan2,0.0,0.0,54,,,,
20,ERANGEL,1095,Bluezone,andylikes,0.0,0.0,57,,,,
21,ERANGEL,422,AKM,MaadC,240204.2,439591.5,45,wzg123123,231178.1,444578.9,21.0
22,ERANGEL,1211,SCAR-L,LittleSweetf,570994.4,250339.4,19,Cleverhhh,571094.3,250591.7,10.0
23,ERANGEL,79,M16A4,SIJID,591769.0,473799.1,92,StarFish_L,591445.2,473274.5,6.0
24,ERANGEL,86,S686,wxbzzz,692613.9,462968.3,90,ThankSJester,691877.4,462544.1,70.0
25,ERANGEL,73,SKS,MiNiKin2,684727.0,461441.2,94,paopao0321,684698.3,462580.3,68.0
26,ERANGEL,526,Vector,XsamsaraC,432735.2,445559.4,40,cocacolakiller12,433120.9,445685.7,32.0
27,ERANGEL,760,M416,cocacolakiller12,417059.1,476964.9,32,WE_ddt,412334.4,480041.2,1.0
28,ERANGEL,83,SKS,yh0411,685614.8,461360.1,91,paopao0321,684730.8,461066.1,68.0
29,ERANGEL,1643,Groza,StarFish_L,527872.0,406531.3,6,WE_ddt,528456.9,404894.8,1.0
30,ERANGEL,1244,M416,abei_,562369.9,457513.6,17,StarFish_L,561584.8,456838.0,6.0
31,ERANGEL,664,SKS,VirusHT_Bigdaddy,644950.6,321610.2,35,DDDDDDDDDDevil,630706.2,337390.7,14.0
32,ERANGEL,1008,M416,yangminluhailing,555837.6,530890.4,23,antoine7,556721.8,530014.1,16.0
33,ERANGEL,400,AKM,lijunhao56,362764.8,413526.0,53,thosangrim,363481.1,416802.2,38.0
34,ERANGEL,634,AKM,thosangrim,357922.8,411276.7,38,wzg123123,321058.2,424788.3,21.0
35,ERANGEL,657,AKM,STAMK,331351.4,433025.0,36,wzg123123,326938.7,427418.5,21.0
36,ERANGEL,1366,SCAR-L,antoine7,518944.1,413267.3,16,zysfox,519250.7,413284.0,7.0
37,ERANGEL,119,M16A4,302liu,365433.2,408963.9,79,CQ-xiaolanchong,364815.4,409213.8,24.0
38,ERANGEL,186,UMP9,yipixiaohongma,687960.1,460150.7,66,VirusHT_Bigdaddy,685154.3,461955.7,35.0
39,ERANGEL,669,AKM,DJH1314666,446018.3,630030.1,34,antoine7,444799.6,628217.8,16.0
40,ERANGEL,602,Kar98k,yexudongcf,645381.7,321886.8,39,VirusHT_Bigdaddy,644141.0,334036.6,35.0
41,ERANGEL,1577,SKS,bestkillertwo,528681.9,410598.8,8,StarFish_L,528402.0,414103.1,6.0
42,ERANGEL,177,M416,lazyyttt,437278.3,623742.4,67,YLY888888,437805.8,623386.6,54.0
43,ERANGEL,1041,M416,si92si,556130.8,529938.4,22,antoine7,555858.9,531044.9,16.0
44,ERANGEL,418,S12K,nnmsl,532756.3,233712.1,46,mapoling,532684.4,234175.7,4.0
45,ERANGEL,412,Mini 14,bu-zhun-da-lian,573086.8,384560.9,49,Cleverhhh,574383.6,381869.3,10.0
46,ERANGEL,408,M16A4,wurifenglingling,365304.5,406333.1,51,CQ-xiaolanchong,365669.3,406414.2,24.0
47,ERANGEL,267,M16A4,wds1424172525,0.0,0.0,62,LetterLaoL,440259.3,338369.3,28.0
48,ERANGEL,159,AKM,fycchijil,449921.4,620489.4,69,6666yang1iangzzz,450161.5,620079.1,61.0
49,ERANGEL,108,S686,SunChanGQian,379661.8,475143.6,84,volerm,379598.0,475046.0,52.0
50,ERANGEL,503,M416,summeruu,354527.7,518792.4,41,WE_ddt,354191.6,518700.8,1.0
51,ERANGEL,427,Kar98k,J0999,675564.7,446397.6,44,VirusHT_Bigdaddy,698890.6,451398.9,35.0
52,ERANGEL,1458,M416,YLH1906,474315.8,404397.3,13,China7411,474439.2,404296.2,2.0
53,ERANGEL,149,S1897,uihgui243,540466.4,450769.0,71,AussaDongz,540094.2,452108.1,25.0
54,ERANGEL,200,Micro UZI,YikHee,360660.9,510608.4,64,summeruu,360492.4,509476.3,41.0
55,ERANGEL,1517,M416,Cleverhhh,528137.6,407491.9,10,bestkillertwo,525232.4,406814.2,8.0
56,ERANGEL,652,SCAR-L,AchickAhead,445711.5,624185.8,37,DJH1314666,450511.8,628930.7,34.0
57,ERANGEL,138,S12K,ALexander9119,422865.9,327013.7,74,Runaway000,423017.1,327086.2,15.0
58,ERANGEL,376,SCAR-L,YLY888888,445022.7,628539.8,54,antoine7,444360.2,627677.0,16.0
59,ERANGEL,76,SKS,Big-bass,684245.8,461344.4,93,paopao0321,684690.1,462125.4,68.0
60,ERANGEL,140,SCAR-L,lalalawazx,623668.8,376612.2,72,DDDDDDDDDDevil,624395.0,376530.0,14.0
61,ERANGEL,197,M16A4,blueskyZBF,84323.86,479282.8,65,Maverick_H,84553.8,478636.4,47.0
62,ERANGEL,1748,M416,sadasddd,512738.6,406123.6,3,WE_ddt,518937.0,402191.8,1.0
63,ERANGEL,359,M16A4,yaxindaddy,67809.82,495283.4,55,Maverick_H,66857.55,496786.3,47.0
64,ERANGEL,953,M416,china_tang2dog,0.0,0.0,89,abei_,570173.9,419919.2,17.0
65,ERANGEL,72,UMP9,Bitter666,685176.1,460335.9,95,yh0411,685236.0,460128.9,91.0
66,ERANGEL,223,AKM,sydidadi1,217220.5,396481.5,62,China7411,218937.4,396045.1,2.0
67,ERANGEL,980,M416,CQ-xiaolanchong,362212.5,403713.8,24,OHJZZ,362911.1,402977.3,9.0
68,ERANGEL,1636,M416,zysfox,518846.3,414164.0,7,Alleria1314,515186.5,413991.3,5.0
69,ERANGEL,955,SKS,NoJJAMU,477879.6,316783.9,26,mapoling,481286.1,322160.8,4.0
70,ERANGEL,411,S1897,ayds918,240118.3,439837.9,50,MaadC,239944.4,439424.9,45.0
71,ERANGEL,358,M416,hebinjie11,697819.3,456346.9,57,VirusHT_Bigdaddy,697028.7,460368.8,35.0
72,ERANGEL,1379,M416,Runaway000,462844.2,361317.1,15,mapoling,463920.3,362281.9,4.0
73,ERANGEL,205,AKM,liketitle,621331.4,298699.2,63,yexudongcf,621058.2,298164.7,39.0
74,ERANGEL,305,SCAR-L,DXzhushen,363495.4,395608.8,59,P_R_China_XiZi,363583.5,396209.0,42.0
75,ERANGEL,413,SKS,Lckive,627356.1,385926.0,48,DDDDDDDDDDevil,621606.4,383653.6,14.0
76,ERANGEL,1485,Bluezone,yanyuan5488,328034.8,398925.9,12,,,,
77,ERANGEL,308,S1897,quentin123,245335.5,440194.3,58,MaadC,243945.9,439336.0,45.0
78,ERANGEL,103,M16A4,TINtinDD,360564.6,393786.9,87,DXzhushen,361246.0,393131.5,59.0
79,ERANGEL,120,SKS,Jadan1996,179759.8,630187.7,77,bestkillertwo,179836.3,628865.6,8.0
80,ERANGEL,846,Kar98k,oto_b,551660.3,285166.9,29,DDDDDDDDDDevil,553188.3,301134.8,14.0
81,ERANGEL,139,AKM,HKHUIH,725681.6,439118.1,73,hebinjie11,726353.6,437714.0,57.0
82,ERANGEL,906,AKM,LetterLaoL,444595.3,329701.1,28,Runaway000,444093.1,329518.0,15.0
83,ERANGEL,118,AKM,bushuainichouwo,701739.7,341538.7,80,zysfox,702262.8,341104.3,7.0
84,ERANGEL,1670,Grenade,mapoling,498146.2,390604.6,4,China7411,499013.2,397948.2,2.0
85,ERANGEL,134,Punch,God_Songth,0.0,0.0,90,chaoyuewan2,100404.6,525487.7,54.0
86,ERANGEL,1488,AWM,WoYaoChiJ0,467162.5,386755.6,11,mapoling,471958.8,373854.0,4.0
87,ERANGEL,1081,Kar98k,wzg123123,423369.8,401733.9,21,DDDDDDDDDDevil,424378.2,397295.9,14.0
88,ERANGEL,1401,Groza,DDDDDDDDDDevil,513306.8,364298.1,14,WE_ddt,513384.6,361904.5,1.0
89,ERANGEL,792,M416,Ctrl_CCtrl_V,397787.7,433389.8,31,wzg123123,349861.9,443492.4,21.0
90,ERANGEL,120,S1897,153581303,244399.5,485387.9,78,MaadC,244724.3,485948.3,45.0
91,ERANGEL,101,S1897,CONGUAN,415523.0,479605.3,88,maqiu1,416026.2,479602.2,33.0
92,ERANGEL,124,UMP9,LAIGanGBaoGe,358195.8,518391.1,76,YikHee,358258.2,518075.0,64.0
93,ERANGEL,245,M416,6666yang1iangzzz,437462.3,622150.1,61,YLY888888,437924.8,623018.3,54.0
0,MIRAMAR,829,M416,XiaoJue,426200.4,340757.6,24,BiLiBiLi_8577066,423572.5,340921.2,10.0
1,MIRAMAR,780,UMP9,HuangXXI,468419.7,353517.0,26,adferadfe,470715.6,353939.5,20.0
2,MIRAMAR,151,AKM,SummerYore,366939.0,424394.3,61,268132165,366743.8,422585.4,53.0
3,MIRAMAR,162,Micro UZI,hardwork12-7,377359.1,425947.3,58,xiaoboluo425,377720.1,426070.6,43.0
4,MIRAMAR,440,AKM,XiaoMinging,309341.1,504330.9,39,bikini_bom,309440.3,505725.6,36.0
5,MIRAMAR,266,AKM,Baroque0307,371825.4,428636.6,50,Feyrdsad,372424.5,428461.1,46.0
6,MIRAMAR,118,UMP9,xiaoqinshou233,437509.6,281325.4,66,AAAAAAAAug,437288.5,281117.7,51.0
7,MIRAMAR,302,Micro UZI,Feyrdsad,371757.0,428454.2,46,xiaoboluo425,371968.6,428739.9,43.0
8,MIRAMAR,887,Bluezone,LQlbbc,0.0,0.0,27,,,,
9,MIRAMAR,650,Hit by Car,vitamin718,497257.2,268416.9,30,XMT-WX,497346.3,268065.7,28.0
10,MIRAMAR,268,S686,GoJeongWon,371264.4,433769.9,49,MAKU0211,371563.1,433422.8,37.0
11,MIRAMAR,374,M16A4,xiaoboluo425,370761.2,429631.8,43,ahuaovo,371135.2,429570.5,15.0
12,MIRAMAR,312,M416,Bbiubiiubiu,0.0,0.0,85,XMT-WX,554257.0,75055.19,28.0
13,MIRAMAR,301,M416,PGoneqwq,360850.9,299972.5,47,DDDJJJ0806,360767.2,300707.9,8.0
14,MIRAMAR,239,Sawed-off,268132165,367048.9,421550.8,53,wenqing555060,367469.0,421210.5,33.0
15,MIRAMAR,666,M416,Siuqflcccca,499225.2,273091.6,29,XMT-WX,497669.2,268583.6,28.0
16,MIRAMAR,107,M16A4,xue0ying,368015.8,429036.9,72,ahuaovo,368117.3,428906.2,15.0
17,MIRAMAR,1379,M416,BiiigGun-,343407.1,520665.6,9,DDDJJJ0806,335923.9,522751.1,8.0
18,MIRAMAR,1307,M416,DT_sjaft,385425.6,474315.1,11,BiLiBiLi_8577066,391252.1,484973.1,10.0
19,MIRAMAR,456,M416,KaiYangLiudehua,377062.5,434238.3,35,wenqing555060,378444.3,428827.2,33.0
20,MIRAMAR,793,M416,wulusai2333,426213.8,340836.9,25,XiaoJue,426749.6,340471.5,24.0
21,MIRAMAR,1817,M416,wangzhepaohui,352392.2,563401.6,3,Yellow_claw1,352658.1,560252.4,1.0
22,MIRAMAR,452,M416,bikini_bom,309421.6,504424.1,36,Yellow_claw1,302131.4,501137.9,1.0
23,MIRAMAR,1062,M416,ChanHoang,304710.8,463689.0,17,DDDJJJ0806,340185.9,448341.1,8.0
24,MIRAMAR,210,M416,ZYBDlol,438781.2,277844.2,55,XiaoJue,439301.9,277467.0,24.0
25,MIRAMAR,443,AKM,MAKU0211,371134.8,428966.8,37,ahuaovo,370742.8,429624.4,15.0
26,MIRAMAR,192,UMP9,wxbzzz,371463.8,421547.2,56,268132165,368598.0,421655.3,53.0
27,MIRAMAR,245,M416,Audichiji,666153.0,37027.3,52,Diamond-sky,666662.0,37631.17,27.0
28,MIRAMAR,96,S686,iluosi1on,438734.9,281029.2,79,xiaoqinshou233,438773.1,280947.9,66.0
29,MIRAMAR,301,M416,suiyuan101,323792.3,347737.8,48,tobeornottobe13,320592.2,347458.8,44.0
30,MIRAMAR,618,M416,HFAEE,434354.3,335954.9,31,XiaoJue,435178.2,330971.2,24.0
31,MIRAMAR,160,M416,JonyoneYT,440006.9,280889.7,59,XiaoJue,440128.8,280955.8,24.0
32,MIRAMAR,150,AKM,ssssAAAdasa,327629.8,348084.5,62,LoveNcc520,327798.0,349723.5,19.0
33,MIRAMAR,96,S686,ming123456789,260654.0,528429.9,78,gusrhkd,260749.8,528250.6,34.0
34,MIRAMAR,152,S686,pl5151565,439273.2,281405.6,60,AAAAAAAAug,439191.2,281317.5,51.0
35,MIRAMAR,1179,M416,abcdefgda,318476.1,503684.9,12,DDDJJJ0806,342936.4,489732.3,8.0
36,MIRAMAR,104,UMP9,RaymanC,371818.6,422790.8,73,268132165,371736.9,422543.9,53.0
37,MIRAMAR,129,Micro UZI,LPK_0109,366815.3,417301.1,64,wxbzzz,366885.5,417641.2,56.0
38,MIRAMAR,565,M16A4,wenqing555060,373089.2,429158.3,33,ahuaovo,372840.9,429338.5,15.0
39,MIRAMAR,357,M416,tobeornottobe13,317875.2,346145.3,44,LoveNcc520,314099.3,347866.1,19.0
40,MIRAMAR,1748,M416,china-289,363349.3,555547.8,4,Yellow_claw1,358037.8,555636.7,1.0
41,MIRAMAR,913,M416,ZXL19976,417647.4,582810.6,21,Yellow_claw1,417556.6,568577.7,1.0
42,MIRAMAR,1860,M416,cxxxxit,354573.6,562799.5,2,Yellow_claw1,352728.3,562835.9,1.0
43,MIRAMAR,117,M416,jsssss1,421700.2,547255.9,67,Yellow_claw1,419817.5,544418.8,1.0
44,MIRAMAR,1169,M416,03825,327566.9,508401.0,14,DDDJJJ0806,343930.9,488072.3,8.0
45,MIRAMAR,1012,M416,LoveNcc520,304572.4,463850.1,19,ChanHoang,302823.2,462813.5,17.0
46,MIRAMAR,95,M416,kungogo,436699.2,277927.8,80,XiaoJue,436985.2,279644.7,24.0
47,MIRAMAR,1645,AWM,Kisswen3,373201.2,561324.3,5,Yellow_claw1,362819.7,560046.9,1.0
48,MIRAMAR,1161,M416,ahuaovo,341139.0,499813.7,15,DDDJJJ0806,344749.0,485352.2,8.0
49,MIRAMAR,1523,M416,xiaoyuge1101,357202.8,530125.2,7,Yellow_claw1,355754.9,536725.8,1.0
50,MIRAMAR,97,Punch,wwwwwvv9,370863.6,424396.2,77,aixiaopeng001,371024.5,424305.7,75.0
51,MIRAMAR,552,M416,gusrhkd,290424.5,515915.6,34,Yellow_claw1,308254.5,508511.9,1.0
52,MIRAMAR,82,M416,hangguohong,210639.9,730662.9,85,LQlbbc,210355.3,728397.2,27.0
53,MIRAMAR,1177,M416,MZK941003,387029.3,568788.4,13,Yellow_claw1,396804.3,572722.9,1.0
54,MIRAMAR,98,M416,Khoacocacolakrb,320206.3,361297.6,76,tobeornottobe13,319445.8,360853.5,44.0
55,MIRAMAR,95,S1897,Pine25,429491.7,595437.5,81,bikini_bom,429570.2,595681.9,36.0
56,MIRAMAR,931,M416,adferadfe,468567.1,353545.7,20,f-z_qen315621123,470758.8,353736.9,18.0
57,MIRAMAR,165,Micro UZI,les6892,543132.1,70219.67,57,XMT-WX,543832.6,70507.17,28.0
58,MIRAMAR,110,S686,lovexzf,434847.8,281039.6,70,JonyoneYT,434179.8,280405.3,59.0
59,MIRAMAR,779,Bluezone,Diamond-sky,482953.1,295904.3,27,,,,
60,MIRAMAR,94,Tommy Gun,chenjiaxin259,370468.0,417633.0,82,LPK_0109,370274.3,417287.3,64.0
61,MIRAMAR,99,AKM,aixiaopeng001,370942.5,424322.2,75,RaymanC,371552.9,424349.2,73.0
62,MIRAMAR,396,M416,MagicBiuBiuBiu,364547.0,264511.4,42,wulusai2333,364173.4,264016.5,25.0
63,MIRAMAR,442,M416,zz970302,100578.3,730752.4,38,MZK941003,94589.8,732728.9,13.0
64,MIRAMAR,217,Win94,weixin1071633403,666112.4,33955.58,54,Audichiji,663541.4,30355.85,52.0
65,MIRAMAR,421,M416,moonfaceli,397806.9,282211.1,40,BiLiBiLi_8577066,397792.1,282515.4,10.0
66,MIRAMAR,102,M416,Dream__MM,371244.5,422240.7,74,SummerYore,367001.4,423099.8,61.0
67,MIRAMAR,679,M416,XMT-WX,497231.8,268416.6,28,f-z_qen315621123,435039.1,256849.2,18.0
68,MIRAMAR,110,S1897,chenYANhmily9,366553.9,439016.2,69,KaiYangLiudehua,366937.1,438746.0,35.0
69,MIRAMAR,119,P92,dabao666555,377629.5,427887.1,65,hardwork12-7,377943.8,427891.9,58.0
70,MIRAMAR,114,S686,yangan001,437132.6,280175.2,68,xiaoqinshou233,437359.9,280181.1,66.0
71,MIRAMAR,85,M416,Ai_tttttt,366818.5,423534.3,84,SummerYore,366982.2,424394.5,61.0
72,MIRAMAR,254,M416,AAAAAAAAug,438409.5,280742.8,51,XiaoJue,438735.0,280706.9,24.0
73,MIRAMAR,568,M416,Tudou277341,0.0,0.0,56,DDDJJJ0806,359782.0,319654.6,8.0
74,MIRAMAR,1538,M416,MaGuatong,354923.2,526341.8,6,Yellow_claw1,355468.9,536135.3,1.0
75,MIRAMAR,901,Hit by Car,Zhang_432,181773.0,612416.6,22,Zhang_432,181773.0,612416.6,22.0
76,MIRAMAR,1429,M416,DDDJJJ0806,346283.8,527064.4,8,Yellow_claw1,359701.8,541928.3,1.0
77,MIRAMAR,136,Drown,Acerosstry_5209,0.0,0.0,85,,,,
78,MIRAMAR,108,S686,shuxin_Yayaya,341579.3,272947.8,71,MagicBiuBiuBiu,342154.8,272986.1,42.0
79,MIRAMAR,398,SCAR-L,Duaigouhui520,280840.1,520468.2,41,gusrhkd,276934.4,521483.3,34.0
80,MIRAMAR,1331,M16A4,BiLiBiLi_8577066,387264.6,490466.9,10,xiaoyuge1101,386197.6,490389.3,7.0
81,MIRAMAR,1134,M416,676608087,338352.7,496098.6,16,DDDJJJ0806,344685.6,475115.1,8.0
82,MIRAMAR,1035,Hit by Car,f-z_qen315621123,467100.8,435141.9,18,MaGuatong,467529.5,434985.7,6.0
83,MIRAMAR,87,S1897,GEOGRE_7,374827.2,433200.9,83,MAKU0211,374890.4,433239.3,37.0
0,ERANGEL,102,Tommy Gun,XiaoJue,433303.2,635580.6,86,invisibleman6,433314.1,636749.1,49.0
1,ERANGEL,1496,Bluezone,Big-Mum,110831.0,593121.1,9,,,,
2,ERANGEL,324,Hit by Car,KimBBoGle,547904.2,418433.2,50,SSRParke,547681.3,417991.3,44.0
