,total_rank,nickname,rank,kills,damage_dealt,walk_distance,ride_distance,time_survived
76,95,Cooltone3,71,0,0,110.572723,0.0,159.369
77,95,NHDZtv-father,22,2,214,1408.32373,4245.224,1120.871
78,95,Eldooos,10,2,320,1536.47253,1937.3298300000001,1454.474
79,95,HunDan68,6,1,169,2399.089,0.0,1658.945
80,95,SM199623,52,0,0,625.928467,0.0,343.18
81,95,michaellu2017,5,1,122,2127.3955100000003,0.0,1729.2179999999998
82,95,Cassiehgftn,35,1,100,2090.424,0.0,726.8489999999999
83,95,xingxing6,2,9,805,3365.3486299999995,1947.7716100000002,1775.668
84,95,qun--215909379,56,2,200,474.4447,0.0,244.918
85,95,AaochIn,95,0,0,0.0,0.0,130.082
86,95,TietouSexy,41,1,100,1217.113,0.0,595.841
87,95,C-wei6625,20,5,490,1662.67236,0.0,1133.39
88,95,KeVin1118,60,1,100,249.22023,0.0,221.19400000000002
89,95,IlIilllIIll,86,0,0,17.699358,0.0,109.32700000000001
90,95,ABCxiaoluo,27,0,0,2600.06543,0.0,862.747
91,95,1322593057,45,1,170,1861.4660000000001,0.0,496.39599999999996
92,95,Burringg,18,1,99,3156.0840000000003,0.0,1148.152
93,95,AYxuxiansheng,53,1,102,580.5164,0.0,343.12300000000005
94,95,dawefd,32,1,234,1141.6239,0.0,832.0110000000001
0,86,no1cantstop,3,3,385,4122.35059,1124.397,1784.536
1,86,NBWeiHao,60,1,74,130.987076,0.0,160.875
2,86,Min-seop,51,2,175,315.14074700000003,0.0,239.815
3,86,adadzuiqiang98k,21,2,202,2096.38525,2071.153,1010.9789999999999
4,86,Player3301,63,0,0,77.87183,0.0,144.205
5,86,Youvoi,48,0,39,260.20935099999997,0.0,261.66
6,86,jhuihuh,86,0,0,0.0,0.0,830.242
7,86,hindlepopo,2,3,452,3987.5366200000003,0.0,1825.3220000000001
8,86,Twelve_L,29,1,98,322.799072,0.0,569.124
9,86,WaytDSB,86,0,0,47.0923042,0.0,93.316
10,86,AIka_ii,65,0,78,55.14151379999999,0.0,138.239
11,86,ShuShiMei,53,1,158,319.18927,0.0,237.99099999999999
12,86,aasssgabu,82,0,0,0.0,0.0,102.605
13,86,liyuYY-62015312,70,0,0,95.6185455,0.0,122.785
14,86,MCqiaotai,66,1,99,50.239307399999994,0.0,137.618
15,86,SheHuino,84,1,144,21.0095062,0.0,96.389
16,86,BillTatsu,40,0,0,484.1586,0.0,337.51300000000003
17,86,AKtmmp74,49,0,0,202.587952,0.0,261.267
18,86,babajiuwo88,72,0,56,28.1067848,0.0,119.163
19,86,kungogo,80,0,0,26.102827100000003,0.0,104.146
20,86,mingDaDawsm,77,0,24,45.1280136,0.0,110.147
21,86,weixinyao1993,61,0,0,70.433,0.0,159.368
22,86,wenyonglin,30,1,163,1256.60718,0.0,561.191
23,86,geeforce221,85,0,0,27.654113800000005,0.0,93.741
24,86,guiyu5119,57,0,0,224.803268,0.0,189.525
25,86,Chickenhero777,56,0,0,172.53048700000002,1256.00378,193.364
26,86,ZJcx,46,0,43,285.1914,0.0,272.58799999999997
27,86,Hvbvr,44,1,100,558.738342,0.0,284.575
28,86,5641564641,41,4,433,358.615326,0.0,316.112
29,86,HSGZXF,45,1,100,394.4951,0.0,272.61
30,86,XiaoJue,78,0,0,39.50804,0.0,108.211
31,86,Nanseng65,81,0,95,44.40923,0.0,103.62700000000001
32,86,Captain-Yo,22,2,228,1763.971,1914.2727100000002,1007.4680000000001
33,86,AnyuC,67,0,0,160.172668,0.0,134.032
34,86,ITFeden,58,1,100,195.474457,0.0,181.31599999999997
35,86,PMD_Mimi,34,0,32,892.9601,0.0,487.594
36,86,teacher-z,43,1,88,433.195343,0.0,301.753
37,86,Shahiem,8,1,144,2940.15967,294.776,1555.8870000000002
38,86,xiaofan66da,47,1,142,375.029846,0.0,270.29200000000003
39,86,LAttie-qi,68,0,0,58.45576479999999,0.0,127.069
40,86,oh-my-grandson,11,1,196,3325.05322,1731.14893,1468.0629999999999
41,86,Xiongxiaohan,5,6,694,2087.7453600000003,1507.4625199999998,1703.25
42,86,Mood-Mr-L,38,0,55,253.86299100000002,0.0,351.121
43,86,WEqiye,39,0,96,557.3924,0.0,350.028
44,86,WG-QUN-615257475,9,1,264,4050.373,0.0,1507.695
45,86,monk-MN,54,0,22,69.68706999999999,0.0,214.217
46,86,chuchaojiang,83,0,66,46.887275700000004,0.0,97.82700000000001
47,86,CSTG-SaKe,55,3,298,186.69664,0.0,204.886
48,86,MokshaTy,59,1,139,118.93782,0.0,163.956
49,86,longjun951118,76,0,75,39.8061676,0.0,110.805
50,86,Martinihenry1918,36,1,100,275.01635699999997,191.496857,407.598
51,86,kjhbjh,74,1,100,58.45727539999999,0.0,117.088
52,86,FuZhongYing,75,0,61,71.14108,0.0,111.68700000000001
53,86,tongxianyao,28,2,240,1217.6461199999999,0.0,638.475
54,86,piger_1996,69,0,88,64.07059,0.0,126.75200000000001
55,86,dreamQM,15,1,100,1221.51831,0.0,1324.5829999999999
56,86,deyidefei,64,0,0,336.601654,0.0,141.567
57,86,Estelle_2017,17,1,138,2174.40015,2913.40918,1271.715
58,86,ECBAL,20,2,199,1698.85315,1655.99036,1026.2839999999999
59,86,mr-K-boom,23,2,312,1294.20349,1456.82312,1006.666
60,86,longdage,7,5,603,2153.4165,2327.654,1584.523
61,86,Anh_Bo_be_tren,37,1,100,488.78958099999994,0.0,389.224
62,86,superDAHOU,52,1,204,174.86085500000002,0.0,238.553
63,86,qier263130768,1,6,633,2536.65649,5354.01855,1825.464
64,86,RRR-CnM,58,0,0,0.0,0.0,830.2389999999999
65,86,NanNanNanHzz,33,3,354,317.943542,0.0,490.287
66,86,radiodown,79,0,0,26.9540462,0.0,104.721
67,86,21-Metro_Boomin,13,0,0,3725.53784,0.0,1441.8570000000002
68,86,BananaLong,4,5,498,2755.98535,0.0,1767.2679999999998
69,86,EricRecall,62,0,0,138.281219,0.0,159.112
70,86,86d0,42,0,0,714.0931400000001,0.0,307.038
71,86,wlgqnm,6,3,241,3586.8713399999997,656.4888,1682.6789999999999
72,86,BaDiaoWuQing_qYp,24,0,58,3278.69165,0.0,949.925
73,86,nT9527,14,0,6,2742.1929999999998,415.150269,1344.868
74,86,RamboKampung,25,0,95,2706.048,0.0,893.9789999999999
75,86,huya_90573ajun,19,1,85,1838.60168,4186.767,1119.677
76,86,zengchengbin,31,0,0,788.1867679999999,0.0,556.9490000000001
77,86,Nightmare-95,18,2,317,1999.53418,3516.765,1255.736
78,86,BIUBIU_MUMU,50,0,0,244.61265600000002,0.0,250.953
79,86,lc9410,16,0,18,2103.45166,2042.85815,1273.6589999999999
80,86,HuyaTV_guyi,73,0,0,42.97035,0.0,118.684
81,86,bb-bb-bbb,35,0,2,796.1468,70.62564,459.945
82,86,Sunjunmoxiao,71,0,0,46.3083344,0.0,122.331
83,86,vitamin718,12,2,200,2058.20068,6055.115,1456.783
84,86,yangakey,32,0,0,786.7424,0.0,538.817
85,86,lololode,86,0,0,0.0,0.0,1504.243
0,94,FuRongJieFu,23,1,217,2237.86548,3690.7922399999998,1005.921
1,94,QinGouDan,91,0,30,24.444696399999998,0.0,94.04899999999999
2,94,HaveAnswer,7,3,309,2302.49219,2997.26758,1551.763
3,94,Franklinxin,48,1,100,744.275146,0.0,464.70599999999996
4,94,HHlove1314,90,0,0,9.299026,0.0,95.904
5,94,liu815895847,88,1,100,25.8785152,0.0,101.65799999999999
6,94,Tyl1007,70,0,0,135.388855,0.0,184.705
7,94,shAwn_c1,71,0,0,145.224579,0.0,177.96099999999998
8,94,China_xwt-,19,3,325,1144.53,2393.9677699999997,1061.975
9,94,Tay12,62,0,0,185.8089,0.0,286.64599999999996
10,94,cai9293558,45,0,0,1383.62146,0.0,481.715
11,94,DCJ1997,44,0,100,714.4,0.0,522.5169999999999
12,94,SuperLaurance,33,0,87,1758.76245,644.015442,785.2510000000001
13,94,DirtyB,92,0,6,10.7719469,0.0,87.583
14,94,D-Ukigumo,11,0,3,1380.835,5517.344,1425.82
15,94,Mm96307,67,0,0,161.577789,0.0,206.50900000000001
16,94,juedishepiguai,77,2,200,12.1864109,0.0,126.69
17,94,63deDAYE,9,0,42,3308.402,82.45648,1488.632
18,94,Bob_number_1,50,0,26,323.53198199999997,0.0,433.087
19,94,jixuduerzi,79,0,0,16.551612900000002,0.0,126.161
20,94,gaoxiaolong321,29,1,161,1454.25549,1775.0380899999998,846.551
21,94,WYLOYES,94,0,0,0.0,0.0,119.39399999999999
22,94,L0g1tech,14,0,55,1310.21558,3003.191,1270.75
23,94,xiaokangkang24,37,1,175,1251.82971,0.0,707.612
24,94,mm-canima,68,0,0,260.287781,0.0,206.175
25,94,XiaoJue,72,3,257,79.432106,0.0,162.4
26,94,Dcy990620,61,0,0,346.778778,0.0,319.42400000000004
27,94,feiyafei0815,39,1,231,1263.87671,828.2463,669.802
28,94,EDGpos,17,1,100,2667.042,2105.8005399999997,1084.95
29,94,FIGO-7,25,1,87,1125.33435,0.0,899.1089999999999
30,94,WangYa199516,63,0,0,356.272644,0.0,281.301
31,94,PimaryZ,64,0,48,118.83010900000001,0.0,273.39
32,94,baojun0102,21,0,0,2182.36865,0.0,1043.623
33,94,ConanED,31,0,94,1441.6870000000001,0.0,808.317
34,94,SHADIAOYIMEI,81,1,187,0.306806654,0.0,123.484
35,94,fangyiwei001,35,0,119,642.36084,4140.09961,764.102
36,94,kjxcy,49,0,15,343.5697,1032.9585,455.19699999999995
37,94,Destiny6660,53,0,55,491.95666500000004,0.0,406.74699999999996
38,94,sakjasodas,32,0,37,1474.6624800000002,4206.19775,805.69
39,94,Meltedu3333,34,1,100,1786.9281,0.0,770.638
40,94,kcorekyin5,42,0,0,1617.8486300000002,0.0,578.273
41,94,bowmanlfa,65,0,0,446.2236,1396.249,424.02099999999996
42,94,RHRG,57,0,0,348.221924,1031.71448,339.881
43,94,Softsistersake,47,0,0,1036.35876,732.5469360000001,471.022
44,94,BBBBBBBBBi,91,0,0,20.214502300000003,0.0,254.78
45,94,ANLIANni5,83,0,0,0.0,0.0,117.514
46,94,XiaoDiaoBACK,6,2,199,2796.20728,2297.93262,1594.104
47,94,Michael1233,78,0,0,38.8132935,0.0,126.385
48,94,K_aily,43,0,0,408.2534,0.0,546.04
49,94,Baba-Yago,86,0,0,3.24576664,0.0,108.736
50,94,ChiJiwanjia5,89,0,42,29.5613651,0.0,97.34200000000001
51,94,3392468512,66,1,100,184.86793500000002,0.0,206.56
52,94,BMW_DY,4,3,366,3804.6843299999996,1793.2015399999998,1703.855
53,94,T_xiaobo,28,1,102,1229.38574,632.9244,861.5360000000001
54,94,qiuqiasi,10,2,303,1998.92,4693.696,1485.624
55,94,HFUAISHF,69,0,0,260.276581,0.0,195.35299999999998
56,94,xiaoyaolongge,20,4,278,3341.3327600000002,931.9325,1053.963
57,94,1wenchao,87,1,100,61.5415039,0.0,103.74600000000001
58,94,Ibucause,94,0,0,0.0,0.0,124.772
59,94,Mabor88,74,0,0,100.96198299999999,0.0,155.56
60,94,huqw00,12,2,213,4194.41943,1098.22729,1338.396
61,94,shehuiniqiangge8,40,1,100,1263.91833,576.424561,1099.641
62,94,piaochang,38,1,138,779.240051,3411.63379,674.813
63,94,NguyenTuanThanh,94,0,0,0.0,0.0,84.228
64,94,fengjiayan,15,0,71,2813.8908699999997,1668.0576199999998,1105.739
65,94,OatMI6,52,3,397,145.58323700000003,0.0,409.398
66,94,lattice567,51,0,0,469.164856,1206.96228,865.6389999999999
67,94,Sanji_kj,59,0,66,665.374634,0.0,335.038
68,94,lhmlhmlhm1218,1,13,1265,3653.9240000000004,2078.54419,1960.0739999999998
69,94,FuZuQ593516950,54,1,164,544.2836,0.0,404.759
70,94,sanqiliuyi,41,1,52,1424.6029999999998,0.0,581.672
71,94,NFBAIFBk,3,4,419,5241.379,294.6875,1773.3270000000002
72,94,wudiDM,94,0,0,0.0,0.0,117.164
73,94,Mie-6666,2,2,226,2559.9663100000002,2491.1586899999998,1959.931
74,94,527-p,24,5,496,1463.75452,3360.66284,973.15
75,94,msiimsii,36,0,0,1534.201,1885.43323,750.3760000000001
76,94,Tianshao1616,13,1,81,1414.5647,6662.5776399999995,1317.648
77,94,GoalkeeperJohn,8,1,100,2832.026,5477.75,1525.4879999999998
78,94,WK-999,75,0,0,97.75294,0.0,132.822
79,94,388066,5,1,97,3799.4321299999997,3120.52637,1611.418
80,94,fengkuangdsj,18,1,100,1857.31653,4897.34229,1072.425
81,94,teano_1,46,1,214,545.765259,0.0,474.02
82,94,king_xiaomeng,93,1,100,12.982852000000001,0.0,87.171
83,94,zxwzxwzxwx,76,0,46,41.68857,0.0,128.865
84,94,AYPLber,85,0,0,18.436618799999998,0.0,111.455
85,94,chenlinuiba,22,1,100,2345.52075,0.0,1030.417
86,94,XiaoNian-ChiJi,58,1,100,456.5264,0.0,335.767
87,94,lifadong,56,1,178,689.837036,0.0,357.666
88,94,1906182545xixi,55,0,0,514.4126,0.0,358.598
89,94,tongluowanDDG,60,0,0,296.256958,0.0,328.76
90,94,XZY-GAME,65,0,0,208.12428300000002,0.0,831.6619999999999
91,94,LG-Cat,26,2,194,1460.1127900000001,2631.978,894.784
92,94,GodYao888,40,1,122,939.1306,0.0,643.939
93,94,OlaOlaOla1,73,0,0,8.445248,0.0,158.80700000000002
